timestamp,hour,ac_device_name,ac_power_mode,ac_operation_mode,ac_run_state,ac_current_temp_c,ac_target_temp_c,ac_current_temp_f,ac_target_temp_f,ac_fan_speed,hwh_set_point_f,hwh_mode,hwh_mode_name,hwh_running,hwh_tank_health,hwh_compressor_health,hwh_todays_energy_kwh,hwh_connected,solar_current_power_w,solar_energy_lifetime_wh,solar_system_status,ac_recommendation,hwh_recommendation,overall_recommendation,recommendation_reason
2026-04-02 10:30:08,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:30:21,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:30:22,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:30:24,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:30:40,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:30:40,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:30:42,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:30:56,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:30:56,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:30:58,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:31:12,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:31:14,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:31:17,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:31:30,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:31:30,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:31:33,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:31:47,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:31:49,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:31:50,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:32:05,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:32:05,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:32:06,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:32:25,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:32:25,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:32:25,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:32:41,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:32:41,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:32:44,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:32:57,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:32:57,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:33:02,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:33:13,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:33:16,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:33:18,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:33:29,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:33:34,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:33:34,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:33:47,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:33:50,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:33:50,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:03,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:09,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:34:09,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:34:19,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:25,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:27,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:34:36,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:41,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:43,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:52,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:57,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:34:59,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:35:10,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:35:15,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:35:15,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:35:26,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:35:31,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:35:34,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:35:44,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:35:47,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:35:50,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:36:03,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:36:06,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:36:06,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:36:19,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:36:24,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:36:25,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:36:38,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:36:40,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:36:41,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:36:54,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:36:56,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:36:57,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:37:10,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:37:12,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:37:13,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:37:28,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:37:29,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:37:31,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:37:44,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:37:47,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:37:47,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:00,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:03,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:04,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:19,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:38:19,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:20,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:35,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:35,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:38,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:38:51,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:52,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:38:54,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:39:08,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:39:10,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:39:10,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:39:24,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:39:26,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:39:26,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:39:42,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:39:43,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:39:44,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:39:58,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:40:01,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:40:01,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:40:14,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:40:17,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:40:20,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:40:30,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:40:36,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:40:36,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:40:48,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:40:52,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:40:54,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:41:04,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:41:10,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:41:11,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,126,3,ENERGY_SAVING,False,100,100,0.2,True,300,4511529,unavailable,OFF,OFF,CONSERVATIVE,"Minimal electrical usage, preserving energy"
2026-04-02 10:41:20,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
2026-04-02 10:41:26,10,Air Conditioner,POWER_OFF,COOL,NORMAL,22.5,22,73,72,HIGH,,,,,,,,,300,4511529,unavailable,OFF,UNAVAILABLE,UNAVAILABLE,Insufficient data
